secid,date,ticker,close,cfadj,shrout
108105,20120620,SPX,1355.69,1,0
108105,20120621,SPX,1325.51,1,0
108105,20120622,SPX,1335.02,1,0
108105,20120625,SPX,1313.72,1,0
108105,20120626,SPX,1319.99,1,0
108105,20120627,SPX,1331.85,1,0
108105,20120628,SPX,1329.04,1,0
108105,20120629,SPX,1362.16,1,0
108105,20120702,SPX,1365.51,1,0
108105,20120703,SPX,1374.02,1,0
108105,20120705,SPX,1367.58,1,0
108105,20120706,SPX,1354.68,1,0
108105,20120709,SPX,1352.46,1,0
108105,20120710,SPX,1341.47,1,0
108105,20120711,SPX,1341.45,1,0
108105,20120712,SPX,1334.76,1,0
108105,20120713,SPX,1356.78,1,0
108105,20120716,SPX,1353.64,1,0
108105,20120717,SPX,1363.67,1,0
108105,20120718,SPX,1372.78,1,0
108105,20120719,SPX,1376.51,1,0
108105,20120720,SPX,1362.66,1,0
108105,20120723,SPX,1350.52,1,0
108105,20120724,SPX,1338.31,1,0
108105,20120725,SPX,1337.89,1,0
108105,20120726,SPX,1360.02,1,0
108105,20120727,SPX,1385.97,1,0
108105,20120730,SPX,1385.3,1,0
108105,20120731,SPX,1379.32,1,0
108105,20120801,SPX,1375.32,1,0
108105,20120802,SPX,1365,1,0
108105,20120803,SPX,1390.99,1,0
108105,20120806,SPX,1394.23,1,0
108105,20120807,SPX,1401.35,1,0
108105,20120808,SPX,1402.22,1,0
108105,20120809,SPX,1402.8,1,0
108105,20120810,SPX,1405.87,1,0
108105,20120813,SPX,1404.11,1,0
108105,20120814,SPX,1403.93,1,0
108105,20120815,SPX,1405.53,1,0
108105,20120816,SPX,1415.51,1,0
108105,20120817,SPX,1418.16,1,0
108105,20120820,SPX,1418.13,1,0
108105,20120821,SPX,1413.17,1,0
108105,20120822,SPX,1413.49,1,0
108105,20120823,SPX,1402.08,1,0
108105,20120824,SPX,1411.13,1,0
108105,20120827,SPX,1410.44,1,0
108105,20120828,SPX,1409.3,1,0
108105,20120829,SPX,1410.49,1,0
108105,20120830,SPX,1399.48,1,0
108105,20120831,SPX,1406.58,1,0
108105,20120904,SPX,1404.94,1,0
108105,20120905,SPX,1403.44,1,0
108105,20120906,SPX,1432.12,1,0
108105,20120907,SPX,1437.92,1,0
108105,20120910,SPX,1429.08,1,0
108105,20120911,SPX,1433.56,1,0
108105,20120912,SPX,1436.56,1,0
108105,20120913,SPX,1459.99,1,0
108105,20120914,SPX,1465.77,1,0
108105,20120917,SPX,1461.19,1,0
108105,20120918,SPX,1459.32,1,0
108105,20120919,SPX,1461.05,1,0
108105,20120920,SPX,1460.26,1,0
108105,20120921,SPX,1460.15,1,0
108105,20120924,SPX,1456.89,1,0
108105,20120925,SPX,1441.59,1,0
108105,20120926,SPX,1433.32,1,0
108105,20120927,SPX,1447.15,1,0
108105,20120928,SPX,1440.67,1,0
108105,20121001,SPX,1444.49,1,0
108105,20121002,SPX,1445.75,1,0
108105,20121003,SPX,1450.99,1,0
108105,20121004,SPX,1461.4,1,0
108105,20121005,SPX,1460.93,1,0
108105,20121008,SPX,1455.88,1,0
108105,20121009,SPX,1441.48,1,0
108105,20121010,SPX,1432.56,1,0
108105,20121011,SPX,1432.84,1,0
108105,20121012,SPX,1428.59,1,0
108105,20121015,SPX,1440.13,1,0
108105,20121016,SPX,1454.92,1,0
108105,20121017,SPX,1460.91,1,0
108105,20121018,SPX,1457.34,1,0
108105,20121019,SPX,1433.19,1,0
108105,20121022,SPX,1433.82,1,0
108105,20121023,SPX,1413.11,1,0
108105,20121024,SPX,1408.75,1,0
108105,20121025,SPX,1412.97,1,0
108105,20121026,SPX,1411.94,1,0
108105,20121031,SPX,1412.16,1,0
108105,20121101,SPX,1427.59,1,0
108105,20121102,SPX,1414.2,1,0
108105,20121105,SPX,1417.26,1,0
108105,20121106,SPX,1428.39,1,0
108105,20121107,SPX,1394.53,1,0
108105,20121108,SPX,1377.51,1,0
108105,20121109,SPX,1379.85,1,0
108105,20121112,SPX,1380.03,1,0
108105,20121113,SPX,1374.53,1,0
108105,20121114,SPX,1355.49,1,0
108105,20121115,SPX,1353.33,1,0
108105,20121116,SPX,1359.88,1,0
108105,20121119,SPX,1386.89,1,0
108105,20121120,SPX,1387.81,1,0
108105,20121121,SPX,1391.03,1,0
108105,20121123,SPX,1409.15,1,0
108105,20121126,SPX,1406.29,1,0
108105,20121127,SPX,1398.94,1,0
108105,20121128,SPX,1409.93,1,0
108105,20121129,SPX,1415.95,1,0
108105,20121130,SPX,1416.18,1,0
108105,20121203,SPX,1409.46,1,0
108105,20121204,SPX,1407.05,1,0
108105,20121205,SPX,1409.28,1,0
108105,20121206,SPX,1413.94,1,0
108105,20121207,SPX,1418.07,1,0
108105,20121210,SPX,1418.55,1,0
108105,20121211,SPX,1427.84,1,0
108105,20121212,SPX,1428.48,1,0
108105,20121213,SPX,1419.45,1,0
108105,20121214,SPX,1413.58,1,0
108105,20121217,SPX,1430.36,1,0
108105,20121218,SPX,1446.79,1,0
108105,20121219,SPX,1435.81,1,0
108105,20121220,SPX,1443.69,1,0
108105,20121221,SPX,1430.15,1,0
108105,20121224,SPX,1426.66,1,0
108105,20121226,SPX,1419.83,1,0
108105,20121227,SPX,1418.1,1,0
108105,20121228,SPX,1402.43,1,0
108105,20121231,SPX,1426.19,1,0
108105,20130102,SPX,1462.42,1,0
108105,20130103,SPX,1459.37,1,0
108105,20130104,SPX,1466.47,1,0
108105,20130107,SPX,1461.89,1,0
108105,20130108,SPX,1457.15,1,0
108105,20130109,SPX,1461.02,1,0
108105,20130110,SPX,1472.12,1,0
108105,20130111,SPX,1472.05,1,0
108105,20130114,SPX,1470.68,1,0
108105,20130115,SPX,1472.34,1,0
108105,20130116,SPX,1472.63,1,0
108105,20130117,SPX,1480.94,1,0
108105,20130118,SPX,1485.98,1,0
108105,20130122,SPX,1492.56,1,0
108105,20130123,SPX,1494.81,1,0
108105,20130124,SPX,1494.82,1,0
108105,20130125,SPX,1502.96,1,0
108105,20130128,SPX,1500.18,1,0
108105,20130129,SPX,1507.84,1,0
108105,20130130,SPX,1501.96,1,0
108105,20130131,SPX,1498.11,1,0
108105,20130201,SPX,1513.17,1,0
108105,20130204,SPX,1495.71,1,0
108105,20130205,SPX,1511.29,1,0
108105,20130206,SPX,1512.12,1,0
108105,20130207,SPX,1509.39,1,0
108105,20130208,SPX,1517.93,1,0
108105,20130211,SPX,1517.01,1,0
108105,20130212,SPX,1519.43,1,0
108105,20130213,SPX,1520.33,1,0
108105,20130214,SPX,1521.38,1,0
108105,20130215,SPX,1519.79,1,0
108105,20130219,SPX,1530.94,1,0
108105,20130220,SPX,1511.95,1,0
108105,20130221,SPX,1502.42,1,0
108105,20130222,SPX,1515.6,1,0
108105,20130225,SPX,1487.85,1,0
108105,20130226,SPX,1496.94,1,0
108105,20130227,SPX,1515.99,1,0
108105,20130228,SPX,1514.68,1,0
108105,20130301,SPX,1518.2,1,0
108105,20130304,SPX,1525.2,1,0
108105,20130305,SPX,1539.79,1,0
108105,20130306,SPX,1541.46,1,0
108105,20130307,SPX,1544.26,1,0
108105,20130308,SPX,1551.18,1,0
108105,20130311,SPX,1556.22,1,0
108105,20130312,SPX,1552.48,1,0
108105,20130313,SPX,1554.52,1,0
108105,20130314,SPX,1563.23,1,0
108105,20130315,SPX,1560.7,1,0
108105,20130318,SPX,1552.1,1,0
108105,20130319,SPX,1548.34,1,0
108105,20130320,SPX,1558.71,1,0
108105,20130321,SPX,1545.8,1,0
108105,20130322,SPX,1556.89,1,0
108105,20130325,SPX,1551.69,1,0
108105,20130326,SPX,1563.77,1,0
108105,20130327,SPX,1562.85,1,0
108105,20130328,SPX,1569.19,1,0
108105,20130401,SPX,1562.17,1,0
108105,20130402,SPX,1570.25,1,0
108105,20130403,SPX,1553.69,1,0
108105,20130404,SPX,1559.98,1,0
108105,20130405,SPX,1553.28,1,0
108105,20130408,SPX,1563.07,1,0
108105,20130409,SPX,1568.61,1,0
108105,20130410,SPX,1587.73,1,0
108105,20130411,SPX,1593.37,1,0
108105,20130412,SPX,1588.85,1,0
108105,20130415,SPX,1552.36,1,0
108105,20130416,SPX,1574.57,1,0
108105,20130417,SPX,1552.01,1,0
108105,20130418,SPX,1541.61,1,0
108105,20130419,SPX,1555.25,1,0
108105,20130422,SPX,1562.5,1,0
108105,20130423,SPX,1578.78,1,0
108105,20130424,SPX,1578.79,1,0
108105,20130425,SPX,1585.16,1,0
108105,20130426,SPX,1582.24,1,0
108105,20130429,SPX,1593.61,1,0
108105,20130430,SPX,1597.57,1,0
108105,20130501,SPX,1582.7,1,0
108105,20130502,SPX,1597.59,1,0
108105,20130503,SPX,1614.42,1,0
108105,20130506,SPX,1617.5,1,0
108105,20130507,SPX,1625.96,1,0
108105,20130508,SPX,1632.69,1,0
108105,20130509,SPX,1626.67,1,0
108105,20130510,SPX,1633.7,1,0
108105,20130513,SPX,1633.77,1,0
108105,20130514,SPX,1650.34,1,0
108105,20130515,SPX,1658.78,1,0
108105,20130516,SPX,1650.47,1,0
108105,20130517,SPX,1667.47,1,0
108105,20130520,SPX,1666.29,1,0
108105,20130521,SPX,1669.16,1,0
108105,20130522,SPX,1655.35,1,0
108105,20130523,SPX,1650.51,1,0
108105,20130524,SPX,1649.6,1,0
108105,20130528,SPX,1660.06,1,0
108105,20130529,SPX,1648.36,1,0
108105,20130530,SPX,1654.41,1,0
108105,20130531,SPX,1630.74,1,0
108105,20130603,SPX,1640.42,1,0
108105,20130604,SPX,1631.38,1,0
108105,20130605,SPX,1608.9,1,0
108105,20130606,SPX,1622.56,1,0
108105,20130607,SPX,1643.38,1,0
108105,20130610,SPX,1642.81,1,0
108105,20130611,SPX,1626.13,1,0
108105,20130612,SPX,1612.52,1,0
108105,20130613,SPX,1636.36,1,0
108105,20130614,SPX,1626.73,1,0
108105,20130617,SPX,1639.04,1,0
108105,20130618,SPX,1651.81,1,0
108105,20130619,SPX,1628.93,1,0
108105,20130620,SPX,1588.19,1,0
108105,20130621,SPX,1592.43,1,0
108105,20130624,SPX,1573.09,1,0
108105,20130625,SPX,1588.03,1,0
108105,20130626,SPX,1603.26,1,0
108105,20130627,SPX,1613.2,1,0
108105,20130628,SPX,1606.28,1,0
108105,20130701,SPX,1614.96,1,0
108105,20130702,SPX,1614.08,1,0
108105,20130703,SPX,1615.41,1,0
108105,20130705,SPX,1631.89,1,0
108105,20130708,SPX,1640.46,1,0
108105,20130709,SPX,1652.32,1,0
108105,20130710,SPX,1652.62,1,0
108105,20130711,SPX,1675.02,1,0
108105,20130712,SPX,1680.19,1,0
108105,20130715,SPX,1682.5,1,0
108105,20130716,SPX,1676.26,1,0
108105,20130717,SPX,1680.91,1,0
108105,20130718,SPX,1689.37,1,0
108105,20130719,SPX,1692.09,1,0
108105,20130722,SPX,1695.53,1,0
108105,20130723,SPX,1692.39,1,0
108105,20130724,SPX,1685.94,1,0
108105,20130725,SPX,1690.25,1,0
108105,20130726,SPX,1691.65,1,0
108105,20130729,SPX,1685.33,1,0
108105,20130730,SPX,1685.96,1,0
108105,20130731,SPX,1685.73,1,0
108105,20130801,SPX,1706.87,1,0
108105,20130802,SPX,1709.67,1,0
108105,20130805,SPX,1707.14,1,0
108105,20130806,SPX,1697.37,1,0
108105,20130807,SPX,1690.91,1,0
108105,20130808,SPX,1697.48,1,0
108105,20130809,SPX,1691.42,1,0
108105,20130812,SPX,1689.47,1,0
108105,20130813,SPX,1694.16,1,0
108105,20130814,SPX,1685.39,1,0
108105,20130815,SPX,1661.32,1,0
108105,20130816,SPX,1655.83,1,0
108105,20130819,SPX,1646.06,1,0
108105,20130820,SPX,1652.35,1,0
108105,20130821,SPX,1642.8,1,0
108105,20130822,SPX,1656.96,1,0
108105,20130823,SPX,1663.5,1,0
108105,20130826,SPX,1656.78,1,0
108105,20130827,SPX,1630.48,1,0
108105,20130828,SPX,1634.96,1,0
108105,20130829,SPX,1638.17,1,0
108105,20130830,SPX,1632.97,1,0
108105,20130903,SPX,1639.77,1,0
108105,20130904,SPX,1653.08,1,0
108105,20130905,SPX,1655.08,1,0
108105,20130906,SPX,1655.17,1,0
108105,20130909,SPX,1671.71,1,0
108105,20130910,SPX,1683.99,1,0
108105,20130911,SPX,1689.13,1,0
108105,20130912,SPX,1683.42,1,0
108105,20130913,SPX,1687.99,1,0
108105,20130916,SPX,1697.6,1,0
108105,20130917,SPX,1704.76,1,0
108105,20130918,SPX,1725.52,1,0
108105,20130919,SPX,1722.34,1,0
108105,20130920,SPX,1709.91,1,0
108105,20130923,SPX,1701.84,1,0
108105,20130924,SPX,1697.42,1,0
108105,20130925,SPX,1692.77,1,0
108105,20130926,SPX,1698.67,1,0
108105,20130927,SPX,1691.75,1,0
108105,20130930,SPX,1681.55,1,0
108105,20131001,SPX,1695,1,0
108105,20131002,SPX,1693.87,1,0
108105,20131003,SPX,1678.66,1,0
108105,20131004,SPX,1690.5,1,0
108105,20131007,SPX,1676.12,1,0
108105,20131008,SPX,1655.45,1,0
108105,20131009,SPX,1656.4,1,0
